"imageUrl","title","totalScore","reviewsCount","instagrams/0","instagrams/1","instagrams/2","instagrams/3","facebooks/0","facebooks/1","facebooks/2","facebooks/3","facebooks/4","facebooks/5","linkedIns/0","linkedIns/1","linkedIns/2","linkedIns/3","linkedIns/4","linkedIns/5","linkedIns/6","linkedIns/7","linkedIns/8","linkedIns/9","linkedIns/10","linkedIns/11","linkedIns/12","linkedIns/13","linkedIns/14","linkedIns/15","linkedIns/16","linkedIns/17","linkedIns/18","linkedIns/19","linkedIns/20","linkedIns/21","linkedIns/22","linkedIns/23","linkedIns/24","linkedIns/25","linkedIns/26","linkedIns/27","linkedIns/28","linkedIns/29","linkedIns/30","linkedIns/31","linkedIns/32","linkedIns/33","linkedIns/34","linkedIns/35","linkedIns/36","linkedIns/37","linkedIns/38","linkedIns/39","linkedIns/40","linkedIns/41","linkedIns/42","linkedIns/43","linkedIns/44","linkedIns/45","linkedIns/46","linkedIns/47","linkedIns/48","linkedIns/49","youtubes/0","youtubes/1","youtubes/2","youtubes/3","youtubes/4","youtubes/5","youtubes/6","youtubes/7","youtubes/8","youtubes/9","youtubes/10","youtubes/11","youtubes/12","youtubes/13","youtubes/14","youtubes/15","youtubes/16","youtubes/17","youtubes/18","youtubes/19","youtubes/20","youtubes/21","youtubes/22","youtubes/23","youtubes/24","youtubes/25","youtubes/26","youtubes/27","youtubes/28","youtubes/29","youtubes/30","youtubes/31","youtubes/32","youtubes/33","youtubes/34","youtubes/35","youtubes/36","youtubes/37","youtubes/38","youtubes/39","youtubes/40","youtubes/41","youtubes/42","youtubes/43","youtubes/44","youtubes/45","youtubes/46","youtubes/47","youtubes/48","youtubes/49","tiktoks/0","tiktoks/1","twitters/0","twitters/1","twitters/2","twitters/3","twitters/4","twitters/5","twitters/6","twitters/7","phone","emails/0","emails/1","emails/2","emails/3","emails/4","emails/5","emails/6","emails/7","emails/8","emails/9","emails/10","emails/11","emails/12","emails/13","emails/14","emails/15","emails/16","emails/17","emails/18","emails/19","emails/20","emails/21","emails/22","emails/23","emails/24","emails/25","emails/26","emails/27","emails/28","emails/29","emails/30","emails/31","emails/32","emails/33","emails/34","emails/35","emails/36","emails/37","emails/38","emails/39","emails/40","emails/41","emails/42","emails/43","emails/44","city","website","url"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=25eNuFQbqlABUJ-ndzbWTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.43573&pitch=0&thumbfov=100","Bhixavati Law Chambers","5","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93413 75296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=Bhixavati%20Law%20Chambers&query_place_id=ChIJ9-k6wkg9rjsRRBMNwt8KNsE"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPC-xE2MiiKoVm5x1pO3PR9dfeWmlLNci04TmAtbac0TCAJK-tPHMShZc-uoh3b6v4pFVG6BfIjZmd_RyZf2nUEqxmzLeOIybl3SA_CKnPqBsTnA1qgwzHHnqTmYuxwtNxU3_g=w408-h306-k-no","UJJWALA PROPERTIES","4.6","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 93436 30099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru",,"https://www.google.com/maps/search/?api=1&query=UJJWALA%20PROPERTIES&query_place_id=ChIJzxcc7hQ9rjsRfQZrxtNflq0"
"https://lh3.googleusercontent.com/p/AF1QipOSvNBxu39A12pTn33hzk_sY18XxJkSfkZYZShx=w408-h349-k-no","Talwar Zone - Audit, Taxation & Advisory | Investment | Trade | Social Impact in Bengaluru","4.9","210",,,,,,,,,,,"https://www.linkedin.com/in/talwar-zone-21a974372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://x.com/TalwarZone",,,,,,,,"+91 94496 76688","info@talwarzone.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.talwarzone.com/","https://www.google.com/maps/search/?api=1&query=Talwar%20Zone%20-%20Audit%2C%20Taxation%20%26%20Advisory%20%7C%20Investment%20%7C%20Trade%20%7C%20Social%20Impact%20in%20Bengaluru&query_place_id=ChIJAQAAAKcXrjsRdFQYGlFoxJg"
"https://lh3.googleusercontent.com/p/AF1QipOABJVsghhd0dbqnWtA8YXVB1OukhTbLmyqXS1U=w408-h510-k-no","PNB Housing Finance Limited","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 6957 2673",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.pnbhousing.com/","https://www.google.com/maps/search/?api=1&query=PNB%20Housing%20Finance%20Limited&query_place_id=ChIJCcjzttw9rjsR2qFHR9iBVrA"
"https://lh3.googleusercontent.com/p/AF1QipPBwkw6EQFxmDaac1b86uxBrp9VBgUyEQPBMN64=w408-h306-k-no","SRKotapali Group","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80887 01073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.swaagruham.com/","https://www.google.com/maps/search/?api=1&query=SRKotapali%20Group&query_place_id=ChIJBXCbgYUTrjsRfxJ1waL2UWY"
"https://lh3.googleusercontent.com/p/AF1QipMr9z4ukzwz5_OprOxGaX7X_Z0pjnirokqhIwgo=w426-h240-k-no","MG LEGAL","5","363",,,,,"https://www.facebook.com/manjegowda.kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@MGLegals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://x.com/ManjegowdaKG",,,,,,,,"+91 99801 78111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://mglegals.in/","https://www.google.com/maps/search/?api=1&query=MG%20LEGAL&query_place_id=ChIJabp8IDQXrjsRQrmWwYzHwJE"
"https://lh3.googleusercontent.com/p/AF1QipMtFd_ojxBeKFQvIiIn7gqmh9JCg4LbeGXXou2v=w800-h240-k-no","The Castle Homes","4.5","24","https://www.instagram.com/thecastlehomes_tch",,,,,,,,,,"https://www.linkedin.com/company/the-castle-homes-tch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.youtube.com/@TheCastleHomes-tch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://x.com/thecastlehomes3",,,,,,,,"+91 63666 55585","info@thecastlehomes.in","info@thecastlehoms.in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://thecastlehomes.in/","https://www.google.com/maps/search/?api=1&query=The%20Castle%20Homes&query_place_id=ChIJ8-7H7Eg9rjsRdhHZ54_OXJM"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xgNBU19xDUbeHRTjXlksqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.732285&pitch=0&thumbfov=100","Aroha Capital Pvt. Ltd. Investment Advisers","5","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 4113 1400","vivekpai@arohacapital.com","bangalore-lo@sebi.gov.in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","http://www.arohacapital.com/","https://www.google.com/maps/search/?api=1&query=Aroha%20Capital%20Pvt.%20Ltd.%20Investment%20Advisers&query_place_id=ChIJibnbOjMWrjsRLaYrfqJO--4"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMbhna8NVLJqGAdO3slCuNoPjblLbme2FSwtVvy_T-CC2nMKbtAKLZDXU1An9gtrrgNNNFk7fV-UvGVjCEXFkL-skvBQoYc8FGqDxfVrq9Eak4dVrqv0ZzyeOJJK6GcENr_C_-5qTEQEOC=w426-h240-k-no","Innovative by Athira Developers and Promoters – Top Real Estate & Land Development Experts in Bengaluru",,,,,,,"https://www.facebook.com/profile.php?id=61560242312483",,,,,,"http://www.linkedin.com/in/innovativ-developers-and-promoters-20b732310","https://www.linkedin.com/in/innovativ-developers-and-promoters-20b732310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 63627 14862","innovativedap@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://innovativdevelopers.com/","https://www.google.com/maps/search/?api=1&query=Innovative%20by%20Athira%20Developers%20and%20Promoters%20%E2%80%93%20Top%20Real%20Estate%20%26%20Land%20Development%20Experts%20in%20Bengaluru&query_place_id=ChIJM51uQN49rjsRY6A79gkmOak"
"https://lh3.googleusercontent.com/p/AF1QipPAN5cqprkZuXf_6B3ehA7ZgLO5AyPd09RqNiIj=w408-h408-k-no","Fedbank Financial Services Ltd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 6986 6853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ballari, Bengaluru","https://locations.fedfina.com/financial-services-in-hagaribommanahalli-hagaribommanahalli-karnataka/home","https://www.google.com/maps/search/?api=1&query=Fedbank%20Financial%20Services%20Ltd&query_place_id=ChIJWWi5hhvDuTsRvkcX4tNW-oY"
"https://lh3.googleusercontent.com/p/AF1QipMmGdc2f9OtYzbKnTGeywhqX5Su_wG-ceZ9wYo5=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92891 78992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-vijaynagar-loan-agency-vijayanagar-bengaluru-117878/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJxwF-ct49rjsRG6v4aYS-wIw"
"https://lh3.googleusercontent.com/p/AF1QipMgZLL_TUhkKi6JFo1hFMUih1RVC8hgSRRwNYMG=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92891 81754",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-rpc-layout-loan-agency-rpc-layout-bengaluru-115684/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJSSBTfnQ-rjsRbJDubmFXIQ0"
"https://lh3.googleusercontent.com/p/AF1QipPZNI0kZIYOE1E-5hJmPmDp-ce8JGCjGqgHmxmh=w408-h408-k-no","Cholamandalam Investment and Finance Company Limited","4.8","128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 80 4446 5624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.cholamandalam.com/branch/rajajinagar","https://www.google.com/maps/search/?api=1&query=Cholamandalam%20Investment%20and%20Finance%20Company%20Limited&query_place_id=ChIJEzIL4PI9rjsR1gjCogcL7kU"
"https://lh3.googleusercontent.com/p/AF1QipMYaIRncDt0BsT4lWvnLYL40b0r7zx7YK1i2_AP=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 49062",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-sunkadakatte-loan-agency-sunkadakatte-bengaluru-116535/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJq23XlUg8rjsRsWO8O2dkeiY"
"https://lh3.googleusercontent.com/p/AF1QipOO32My0uUb3sFvYR9LKEg3WpaPLYb258G1W_wg=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","1115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 46801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yelandur, Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-yelandur-loan-agency-yelandur-chamrajnagar-115218/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJzXt4HVojrzsR4piUT1FcWxg"
"https://lh3.googleusercontent.com/p/AF1QipNydXX1bFEWmxyZSUCvzqcbLnArGVmbJlNqZO29=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 13022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-mahalakshmipuram-loan-agency-mahalakshmipuram-bengaluru-115852/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJGRlBxZ49rjsREczcoWWdNnU"
"https://lh3.googleusercontent.com/p/AF1QipMUX4Cz6DDyvXwEDL50QSkfvfKicn30SmM_glGK=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 58352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-chamarajpet-loan-agency-chamarajpet-bengaluru-116444/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJsSZqzP4VrjsRBneyi2eSm1A"
"https://lh3.googleusercontent.com/p/AF1QipMhutl75x_qXeI4V91e4OV-daSV19vl5LewkX0s=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92890 53150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-mahalakshmi-layout-loan-agency-mahalakshmi-layout-bengaluru-116545/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJ6fiOPp49rjsRgY2DNSb6HQE"
"https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQhwKphy667oFGOwCYjVcxlLbKVxw1Hi1jcIicpcyFRr48FYcqUeWsvoIQfTg6qadKfLOv-2uHPYUhMdkaoBoA70TJHhh9fJ2RHc4XeGDtAf9574mSdbzVby-_fWaH7Zf5ty_PFA=w408-h306-k-no","Muthoot FinCorp Gold Loan","4.9","344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92890 63991",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-annapoorneshwari-nagar-loan-agency-annapoorneshwari-nagar-bengaluru-115706/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJlagHVTE8rjsRFtDmFiIG8Ew"
"https://lh3.googleusercontent.com/p/AF1QipMPjAa7trWrGimKb9cOYe2s5i2VqKpdM0ntS1JL=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92890 48391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-andrahalli-loan-agency-andrahalli-bengaluru-115266/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJK8mSpIo9rjsR-5GqNHR7C34"
"https://lh3.googleusercontent.com/p/AF1QipP_FHkpNoyW9QnxsAfZLXIoyMr89jMAekA7oGIY=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92890 64651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-rajajinagar-loan-agency-rajajinagar-bengaluru-116743/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJVRk0-ZI9rjsR9FfVpK1gjzY"
"https://lh3.googleusercontent.com/p/AF1QipPnbLIsd-gCErA_kRyRB7LSclIr-wk-nxftDeF3=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 12737",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-laggere-bridge-loan-agency-laggere-bridge-bengaluru-117257/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJ06Uy4Ac9rjsRTyAVPDLlhlM"
"https://lh3.googleusercontent.com/p/AF1QipOeFjsfaoEvHNa64bxWaAo8y0SAkN1uEka-wIQa=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92890 51342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-basaveshwaranagar-loan-agency-basaveshwaranagar-bengaluru-117168/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJo7-WJLo9rjsRj5-p4d-jdUY"
"https://lh3.googleusercontent.com/p/AF1QipPFHH5Ey0l9VYxqqOKnkdKVM_cfoxyKSxaokVV8=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 08092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-mahadeshwara-nagar-loan-agency-mahadeshwara-nagar-bengaluru-114677/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJc89jiUY8rjsR966nb4UogNA"
"https://lh3.googleusercontent.com/p/AF1QipPpFHbTwSFFFZQnXZm__OPPq-hbFbsgLxVLc0WH=w408-h408-k-no","Fedbank Financial Services Ltd","4.8","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 99013 37471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://locations.fedfina.com/financial-services-in-rajajinagar-bengaluru-karnataka/home","https://www.google.com/maps/search/?api=1&query=Fedbank%20Financial%20Services%20Ltd&query_place_id=ChIJJZzGx4Q9rjsRAUsbQYeDdG0"
"https://lh3.googleusercontent.com/p/AF1QipOZG4zb_boSmRpVQ53hP-PKwDKSjEQLR7MdE7PF=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 47503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-rajkumar-road-loan-agency-rajkumar-road-bengaluru-117481/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJp9gO9vA9rjsRNRZ7RdP-hiU"
"https://lh3.googleusercontent.com/p/AF1QipOjnF5e1TOhP78T8YZHEKu5lHPX3vIjYHpqjeeV=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92890 56355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-rajaji-nagar-loan-agency-rajaji-nagar-bengaluru-116366/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJt6GXpPU9rjsRH1ffPU8Bj88"
"https://lh3.googleusercontent.com/p/AF1QipOvk8sVk7pYgYsJS6yZQjRPvlgS7LaKiidjKg9Q=w408-h408-k-no","Muthoot FinCorp Gold Loan","5","471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92892 87556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-girinagar-loan-agency-girinagar-bengaluru-115949/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJcQaccxU-rjsRnfmkG1kGMPk"
"https://lh3.googleusercontent.com/p/AF1QipNwg-cmlN2SWPd97oKgq2UHASQGPapNbygyrV7k=w408-h408-k-no","Muthoot FinCorp Gold Loan","4.9","729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 92891 82410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://branches.muthootfincorp.com/muthoot-fincorp-gold-loan-jc-nagar-loan-agency-jc-nagar-bengaluru-115770/Home","https://www.google.com/maps/search/?api=1&query=Muthoot%20FinCorp%20Gold%20Loan&query_place_id=ChIJO9kmqqM9rjsRQfhMJaUEG5s"
"https://lh3.googleusercontent.com/p/AF1QipOQ3AS8W59zt0Ev6BzFFs_ORFwykLeJc87PLdFY=w408-h544-k-no","Finance Boss Financial Solutions","4.7","16","https://www.instagram.com/financeboss.in",,,,"https://www.facebook.com/profile.php?id=61554893643215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"+91 97430 37037","wecare@financeboss.in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bengaluru","https://www.financeboss.in/","https://www.google.com/maps/search/?api=1&query=Finance%20Boss%20Financial%20Solutions&query_place_id=ChIJN0JZUr89rjsRn635HVWqJAY"
